run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
725,155.4,655.8,123,26,89,13.6,345.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1090.0
726,-570.2,44.4,183,12,19,0.5,207.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,118.3
727,251.2,327.1,203,40,343,10.1,211.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,2213.9
728,771.8,34.4,143,27,245,30.8,134.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,495.3
729,145.3,774.8,121,0,5,6.9,22.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1543.2
730,173.9,-483.2,143,23,204,4.8,347.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,125.0
731,-262.2,-248.9,107,24,126,18.3,155.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3132.4
732,595.4,-822.3,164,20,327,26.7,245.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,0.2
733,447.1,-316.5,164,9,105,26.5,141.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,0.2
734,-790.8,-775.4,104,18,330,2.7,252.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,141.4
735,380.1,824.1,141,41,86,6.3,334.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,263.8
736,-438.1,-547.3,186,42,126,17.3,244.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,729.0
737,937.9,-342.7,121,27,352,9.6,184.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,2394.5
738,882.2,-260.1,146,19,130,11.1,302.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1349.0
739,164.3,275.6,183,31,277,16.6,252.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,240.9
740,-840.3,-52.4,181,9,102,8.0,214.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,83.4
741,410.6,170.8,188,1,14,0.9,280.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1134.0
742,575.4,435.0,186,33,83,4.0,132.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1169.1
743,-821.8,98.5,142,20,325,22.7,37.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,218.8
744,-660.6,79.7,143,9,15,30.7,227.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,646.7
745,460.3,431.2,203,29,76,16.8,182.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1620.8
746,227.2,567.4,108,28,275,8.6,26.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3419.5
747,-733.0,-180.6,148,17,37,25.1,323.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1252.1
748,268.9,-399.5,106,13,100,4.3,86.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,2996.3
749,471.0,565.5,103,11,292,26.9,297.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1122.2
750,-516.6,-51.0,181,18,231,24.1,213.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,148.3
751,-240.7,-781.0,103,18,207,0.7,92.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3419.5
752,563.1,548.0,122,1,119,26.3,120.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1058.4
753,818.7,-114.5,144,12,169,16.9,124.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,2521.3
754,-905.7,474.1,164,5,265,8.0,171.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1202.0
755,448.5,923.2,105,34,353,4.5,102.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3419.5
756,-76.7,717.6,204,29,145,24.5,44.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,2006.2
757,755.6,-121.8,105,3,115,20.6,57.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,1673.5
758,427.1,730.8,105,10,114,29.7,139.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2270.2
759,0.2,-619.2,181,8,54,3.6,118.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,49.4
760,-515.7,-140.5,201,39,157,16.2,255.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,626.0
761,884.0,-805.1,189,33,50,21.1,99.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,795.7
762,-526.1,438.0,145,25,305,10.6,60.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3267.2
763,-622.8,733.8,182,19,165,25.9,281.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,412.3
764,211.1,-942.1,143,38,348,6.8,217.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,476.1
765,-928.7,-291.1,144,3,106,26.4,137.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,0.0
766,522.6,-390.5,204,31,188,26.2,107.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,2748.4
767,652.8,2.1,146,13,178,23.4,56.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1813.6
768,-14.3,-739.1,145,3,92,25.2,225.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2914.5
769,648.0,-323.4,204,1,164,9.8,7.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,3393.1
770,691.5,202.3,101,10,26,1.4,87.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1760.3
771,-44.7,471.5,161,17,66,11.3,120.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,58.9
772,754.2,867.7,181,44,215,18.7,19.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,28.7
773,328.5,-590.5,162,31,66,3.1,247.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1507.2
774,325.9,-477.8,161,25,325,3.1,161.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,12.2
775,-888.7,-650.4,144,22,117,19.7,49.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,581.1
776,563.0,787.3,122,11,160,27.9,151.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1143.6
777,458.0,180.6,106,32,267,16.2,36.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,4.4
778,332.3,-519.9,147,39,258,19.3,11.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,352.9
779,720.6,-932.2,121,21,224,22.7,299.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,510.8
780,-251.1,740.2,149,34,110,28.6,335.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3258.5
781,-552.0,340.2,142,16,314,2.6,312.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,1870.1
782,-580.9,-683.8,102,43,181,18.2,184.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1743.6
783,-744.3,-849.1,144,3,267,14.6,311.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1482.9
784,686.7,-139.3,143,10,148,13.6,296.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,322.5
785,-381.3,415.2,147,26,49,20.9,149.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,567.1
786,434.6,168.7,105,39,195,29.8,54.1,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3213.2
787,243.7,394.5,143,19,358,6.9,66.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1241.4
788,405.2,790.5,106,36,82,17.9,321.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3392.6
789,556.7,740.3,124,6,16,19.5,183.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,720.6
790,-898.1,-42.9,106,42,268,0.3,173.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,3419.5
791,-88.4,-233.7,187,21,3,11.0,12.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,377.4
792,87.4,-538.6,107,9,74,21.3,79.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3245.4
793,-254.4,-744.9,105,21,90,12.0,163.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,727.9
794,-551.9,61.8,184,28,324,3.4,77.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,224.0
795,-641.7,-228.5,183,24,32,4.5,19.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,238.0
796,-370.3,21.0,161,7,263,11.2,312.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,90.1
797,-33.7,613.3,123,8,90,23.3,1.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,192.4
798,530.1,-486.2,124,0,360,23.2,251.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1595.5
799,-192.5,764.6,124,14,141,17.5,220.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,227.7
800,793.8,-288.0,188,20,199,6.3,105.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1468.9
801,-787.9,809.5,146,19,359,9.9,254.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,2216.6
802,-735.0,-16.0,142,19,282,8.3,188.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,161.7
803,396.3,-942.5,143,26,9,6.6,303.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,318.5
804,-328.8,438.5,185,41,97,26.5,155.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,239.3
805,660.1,138.7,182,0,254,0.4,46.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,26.5
806,591.7,-439.2,102,43,32,4.6,291.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1720.7
807,863.0,-381.4,143,11,264,1.3,330.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,201.5
808,201.7,577.5,102,28,188,29.3,288.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,881.1
809,-258.6,-32.0,101,30,21,12.5,102.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,51.4
810,325.4,890.3,204,28,47,1.8,257.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,3419.5
811,-133.0,-936.8,185,28,140,1.6,301.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1428.7
812,438.3,437.2,145,0,281,2.2,194.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,3419.5
813,908.5,298.7,108,33,267,1.3,273.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,2872.0
814,231.7,40.4,141,10,161,20.7,206.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,765.7
815,-954.2,-625.7,161,26,333,25.0,119.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,120.8
816,723.1,53.5,105,43,158,25.4,175.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2504.6
817,-144.4,-548.6,144,42,182,27.5,159.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2392.3
818,725.0,-182.5,181,24,115,17.1,335.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,34.0
819,569.4,-773.3,181,36,80,10.4,99.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,279.5
820,159.7,-611.9,188,45,149,4.8,310.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,850.7
821,653.9,-738.2,161,0,301,9.3,61.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,559.5
822,487.4,62.6,182,30,63,13.4,14.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,170.4
823,-647.9,-163.9,183,22,175,14.1,292.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,221.1
824,-226.4,-105.0,144,1,42,7.2,121.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1034.6
825,-891.9,127.2,165,9,312,30.8,17.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,592.2
826,-786.2,333.1,162,6,193,30.7,283.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1620.1
827,-603.4,719.2,106,39,225,1.4,219.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,2106.5
828,862.5,622.0,189,11,268,13.6,282.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,656.3
829,-412.7,-119.2,165,32,179,9.8,267.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,1390.4
830,-726.9,-869.5,141,43,188,26.3,58.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,249.1
831,-760.9,879.6,148,0,243,20.5,261.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,1281.4
832,53.6,223.3,108,40,85,0.6,284.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2874.4
833,-308.3,301.9,162,28,72,19.4,99.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,473.3
834,885.5,-412.0,165,33,266,25.7,69.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,1255.6
835,182.9,866.6,162,11,294,20.8,358.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1161.3
836,-27.8,-240.3,182,33,176,14.7,220.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,197.7
837,166.1,-909.9,162,7,209,13.4,260.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1061.3
838,240.0,163.5,163,12,333,16.0,354.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,885.1
839,728.5,-695.0,107,18,130,19.6,6.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,610.0
840,336.3,-9.2,164,19,197,8.4,243.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1327.5
841,587.9,627.0,186,35,338,9.1,83.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1124.4
842,-169.7,93.3,123,10,12,16.3,238.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,513.1
843,-131.8,-437.6,185,15,224,10.8,93.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,812.4
844,-645.0,-453.5,202,4,2,25.3,268.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1096.2
845,955.1,-924.4,124,30,129,6.9,155.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,781.0
846,-913.4,-539.5,121,41,55,21.6,256.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2570.2
847,759.8,-770.6,164,17,217,17.9,286.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,0.2
848,45.4,-735.9,184,42,129,27.8,346.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,184.4
849,-818.0,102.6,182,23,21,12.2,353.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,123.0
850,89.3,-943.5,202,31,240,13.3,356.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1002.3
851,-941.3,-436.9,203,2,147,23.9,217.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1994.0
852,-573.9,-69.2,165,31,143,17.1,172.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,449.2
853,-697.5,-530.9,185,12,184,22.5,157.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,557.8
854,-779.2,808.8,109,0,39,29.1,253.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3419.5
855,-681.6,775.1,204,37,70,28.7,152.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,1186.7
856,467.7,46.4,124,44,337,26.7,297.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,443.5
857,-294.1,-364.7,203,1,0,13.9,142.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,2385.4
858,-767.6,297.9,122,32,181,8.6,212.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2029.6
859,-603.8,800.6,204,43,303,9.5,91.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
860,388.4,157.3,185,33,29,25.7,109.3,12.0,13.0,14.0,0,0,0,0,120.0,150.0,404.1
861,-86.3,856.4,147,28,93,3.5,319.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,3419.5
862,30.2,-675.4,165,30,360,26.6,63.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,413.7
863,-523.9,-608.1,184,15,281,1.5,234.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,104.5
864,365.1,52.0,106,23,149,4.3,146.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,3419.5
865,123.1,919.9,123,22,250,1.6,354.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,918.9
866,719.3,-511.0,141,27,161,13.3,61.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,236.6
867,276.8,926.6,107,18,134,24.4,9.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1073.9
868,188.4,-918.7,183,3,322,28.8,147.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,302.7
869,-317.5,-677.0,161,37,239,19.5,102.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,706.8
870,759.4,389.7,148,23,4,21.8,215.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,503.5
871,-774.1,879.1,202,39,318,22.3,69.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,726.3
872,-758.9,935.7,141,21,187,21.0,279.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,914.3
873,-683.7,755.0,123,18,140,27.5,98.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,706.1
874,-267.6,125.9,164,13,281,4.4,247.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,2109.2
875,-504.1,-681.0,103,0,132,8.2,29.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1661.5
876,359.5,-517.0,201,10,53,29.6,317.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,406.3
877,-781.6,-220.6,123,26,357,14.9,197.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1113.5
878,-853.6,827.9,103,19,316,10.7,231.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2139.2
879,-177.7,160.4,189,45,355,9.3,197.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,1068.6
880,-674.3,826.3,188,14,241,28.7,269.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,654.3
881,-593.9,756.5,124,16,198,18.9,358.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,2143.7
882,800.1,-615.2,145,12,290,27.3,303.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1184.3
883,240.0,-440.5,186,33,91,6.4,333.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1114.0
884,677.8,83.7,106,5,180,12.1,178.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3419.5
885,127.0,623.9,165,5,24,23.1,137.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,395.4
886,-247.5,408.8,108,15,90,18.8,100.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1299.7
887,-167.9,452.0,103,37,28,24.1,2.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,119.0
888,923.7,-501.5,201,37,359,4.9,218.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,720.6
889,683.2,-955.7,184,2,104,15.1,168.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,434.1
890,394.6,293.5,107,19,243,19.2,309.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,356.5
891,-366.4,183.2,186,5,234,0.6,208.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,802.6
892,509.0,-489.0,181,6,68,4.9,182.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,54.3
893,731.9,126.2,123,7,284,5.7,81.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3419.5
894,-245.4,-295.0,148,27,156,20.1,181.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,1690.0
895,-151.9,712.1,141,14,353,24.2,262.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,736.1
896,498.1,555.5,146,2,53,4.2,360.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,3419.5
897,-9.5,-118.3,104,29,359,15.9,309.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,967.4
898,101.2,-235.5,185,43,70,2.1,31.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,570.7
899,-358.5,-809.8,106,21,343,17.7,176.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2686.1
900,855.0,47.8,202,36,58,7.7,346.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1451.3
901,57.5,87.5,104,22,189,18.4,337.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3143.8
902,-40.6,512.8,201,19,133,9.8,240.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,923.4
903,-612.5,-0.5,146,26,288,28.9,166.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,975.9
904,578.4,842.2,187,11,258,1.6,20.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,122.5
905,526.6,-357.9,148,25,130,25.1,6.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,964.3
906,262.7,-513.9,186,37,183,14.1,125.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,898.5
907,-622.3,210.2,141,40,120,8.1,153.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,49.4
908,-514.4,-122.7,108,33,232,3.9,94.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,3419.5
909,-532.0,128.9,201,8,333,12.7,152.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,764.6
910,560.6,-506.2,101,24,192,13.0,233.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,30.5
911,-202.1,288.7,201,5,315,11.4,255.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,963.0
912,627.1,-7.2,165,21,343,8.3,263.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,738.3
913,323.3,-326.5,121,14,132,30.2,288.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,988.5
914,54.0,-185.0,182,14,201,9.4,121.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,239.1
915,-768.8,-862.8,121,2,358,16.6,35.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,620.7
916,-565.6,637.0,202,19,118,13.2,40.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1283.0
917,474.0,-32.0,124,40,176,24.0,249.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,1297.7
918,676.2,-780.7,146,4,335,4.6,345.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,1953.5
919,775.5,-584.9,165,13,217,20.8,51.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,904.7
920,10.6,-248.3,142,27,68,5.6,131.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,513.1
921,175.8,453.2,105,33,304,5.4,70.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,3419.5
922,-249.5,-929.5,161,45,189,19.8,238.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,111.6
923,-785.5,-204.4,107,32,137,26.2,58.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,2454.3
924,-486.5,351.3,185,2,359,18.6,248.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,711.4
925,713.7,209.4,142,44,92,19.1,37.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,243.7
926,242.9,-877.6,187,34,59,3.7,342.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,342.9
927,-607.4,-295.4,148,12,358,13.6,244.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,2024.5
928,28.5,660.6,161,14,302,15.5,31.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,46.7
929,213.7,-438.4,141,4,355,14.7,301.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,65.8
930,176.7,325.4,109,40,184,3.7,115.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3419.5
931,254.7,362.4,103,36,112,5.1,44.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2338.0
932,-32.2,31.2,146,8,291,28.7,34.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1040.8
933,139.3,458.0,164,34,14,11.9,266.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,1359.9
934,-539.7,160.9,148,14,306,20.2,213.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1307.7
935,828.5,11.2,121,14,348,30.9,315.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,544.0
936,897.5,925.3,187,22,288,6.6,210.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,402.1
937,283.8,-928.9,162,7,283,7.9,133.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,2264.9
938,-707.2,383.0,123,28,86,28.4,292.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,985.7
939,380.1,-478.1,103,39,56,8.4,61.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,1819.9
940,809.2,-748.0,165,5,265,0.4,12.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,1263.9
941,-321.1,-71.2,122,10,238,25.9,166.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,450.6
942,-410.9,-161.6,109,2,340,25.2,124.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,581.1
943,344.6,196.6,182,17,273,13.8,19.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,130.1
944,-466.7,-426.5,146,19,286,19.0,183.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,1047.3
945,-862.7,756.8,163,23,360,8.6,274.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,3204.3
946,566.6,261.7,182,0,154,28.3,210.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,207.0
947,-491.7,474.9,147,44,328,8.1,239.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,1592.6
948,791.5,-91.2,146,21,57,15.2,262.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,1734.9
949,-53.8,-471.1,183,14,125,29.5,29.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,194.6
950,-25.4,21.2,187,20,255,12.8,249.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,474.6
951,494.5,390.1,204,9,87,11.2,159.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,2810.6
952,-714.2,864.6,204,8,291,14.5,42.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,3174.2
953,320.5,-522.8,102,21,188,24.8,204.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,1854.3
954,178.4,832.3,181,2,29,10.5,87.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,46.0
955,47.8,-144.8,107,12,158,11.5,189.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,832.6
956,354.0,-757.0,182,29,264,13.0,113.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,92.7
957,-679.7,-287.0,203,16,89,2.9,188.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,2812.6
958,-30.1,233.0,104,43,96,7.7,109.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,0.0
959,470.5,136.5,163,34,247,28.8,198.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,808.6
960,-769.6,445.5,202,39,358,16.7,332.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,1085.3
961,719.7,295.0,203,6,302,6.4,261.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,3126.9
962,-642.0,505.5,182,13,69,0.4,234.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,91.8
963,179.1,658.5,161,38,108,10.3,24.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,344.9
964,183.4,238.8,204,3,106,10.5,275.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,3054.4
965,625.8,711.4,189,17,316,28.5,349.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,972.3
966,-564.5,528.6,186,32,217,2.4,293.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,756.1
