run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
8666,163.2,13.7,101,34,234,13.7,164.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8667,115.8,-332.4,101,24,240,30.3,359.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8668,48.1,161.1,101,7,251,22.8,192.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8669,553.7,495.7,101,13,208,12.6,200.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8670,-736.0,589.5,101,28,257,26.7,59.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8671,-232.6,-535.5,101,2,333,30.2,198.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8672,186.5,-656.6,101,2,120,21.2,74.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8673,-431.5,30.7,101,17,268,4.5,121.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8674,-319.1,-885.3,101,0,36,17.8,223.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8675,63.6,537.1,101,39,313,6.1,336.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8676,-160.5,890.0,101,15,161,9.8,243.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8677,609.7,283.0,101,7,344,6.6,212.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8678,914.5,-631.7,101,4,127,11.1,307.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8679,515.7,-880.9,101,38,138,27.6,329.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8680,717.4,218.2,101,10,19,29.0,357.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8681,448.9,-698.2,101,37,177,6.9,22.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8682,-549.6,-883.9,101,5,188,5.5,334.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8683,-596.3,75.7,101,30,188,16.9,261.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8684,312.3,-8.0,101,39,106,29.5,277.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8685,-509.5,-130.9,101,4,48,9.2,213.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8686,-445.7,-380.7,101,34,60,8.3,108.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8687,494.8,796.3,101,39,156,10.8,346.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8688,919.4,-146.8,101,44,147,18.2,340.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8689,580.1,161.8,101,20,324,15.9,147.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8690,-623.1,-846.8,101,42,296,22.8,79.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8691,510.5,113.2,101,44,60,19.7,93.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8692,-942.6,-189.7,101,3,204,28.1,307.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8693,353.9,763.4,101,37,140,8.8,197.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8694,167.8,11.6,101,6,189,6.7,242.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8695,732.7,-846.3,101,22,8,28.7,198.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8696,117.5,-715.6,101,30,51,5.6,302.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8697,-825.4,762.1,101,45,218,16.2,357.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8698,487.8,837.0,101,25,185,0.8,162.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8699,427.7,938.5,101,8,99,20.7,162.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8700,-249.8,942.9,101,14,3,5.2,195.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8701,547.0,609.4,101,20,89,23.2,240.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8702,308.6,-327.3,101,21,29,6.4,203.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8703,-534.4,-573.5,101,26,150,25.0,344.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8704,583.6,213.7,101,24,109,25.5,15.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8705,852.0,411.0,101,42,34,29.5,299.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8706,-576.6,123.7,101,16,36,29.6,322.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8707,-296.9,-953.3,101,43,113,10.3,118.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8708,-476.1,709.6,101,31,257,9.5,264.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8709,-633.9,-888.4,101,28,327,0.5,115.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8710,193.7,730.3,101,2,303,25.4,242.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8711,-384.6,468.2,101,30,267,17.7,15.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8712,632.1,-613.8,101,3,39,25.3,235.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8713,174.2,319.7,101,23,63,22.2,235.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8714,691.3,492.0,101,31,172,26.2,41.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8715,772.1,939.6,101,41,335,11.8,337.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8716,-383.2,918.7,101,6,232,6.4,270.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8717,-845.8,-526.9,101,31,79,9.0,158.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8718,-388.4,457.9,101,29,72,4.3,203.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8719,-959.9,562.2,101,39,4,4.2,233.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8720,168.1,-885.2,101,21,328,6.9,238.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8721,58.5,233.9,101,8,255,8.3,339.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8722,-825.6,-495.3,101,15,175,10.7,69.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8723,-581.8,-686.0,101,16,55,23.7,338.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8724,441.2,-39.9,101,6,148,5.0,50.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8725,654.0,54.6,101,38,99,15.5,210.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8726,228.5,-853.3,101,16,129,8.3,18.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8727,137.5,801.8,101,41,208,0.9,54.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8728,57.0,46.1,101,6,202,21.9,17.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8729,863.9,176.5,101,0,55,18.4,101.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8730,589.7,-729.6,101,2,0,26.6,153.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8731,698.2,519.9,101,38,290,16.2,330.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8732,-372.4,690.6,101,26,331,8.5,139.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8733,-247.3,-186.1,101,33,93,29.1,197.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8734,-456.4,58.9,101,33,301,12.8,112.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8735,929.6,-2.3,101,14,105,19.9,88.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8736,-418.0,-581.2,101,33,94,4.0,1.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8737,-9.8,-572.6,101,10,142,12.9,98.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8738,491.8,-400.8,101,38,208,24.3,210.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8739,-483.2,853.4,101,26,228,10.4,42.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8740,599.1,68.9,101,24,187,17.2,248.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8741,-187.5,212.6,101,34,215,3.6,343.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8742,-855.1,632.9,101,13,247,3.6,272.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8743,541.3,-280.1,101,17,81,24.4,126.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8744,-712.7,492.8,101,45,231,29.5,64.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8745,-452.7,-617.8,101,32,162,28.2,311.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8746,239.3,-713.6,101,26,153,5.8,250.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8747,-364.6,452.4,101,16,266,17.0,176.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8748,-496.2,-509.9,101,10,331,23.9,209.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8749,-265.8,237.3,101,13,37,15.0,5.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8750,-654.4,185.6,101,20,58,3.9,213.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8751,828.3,-615.7,101,10,223,22.8,317.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8752,133.2,-812.2,101,37,335,22.0,251.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8753,-344.6,-644.4,101,19,354,5.0,254.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8754,666.7,431.7,101,2,190,6.5,154.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8755,506.9,209.3,101,37,90,8.5,165.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8756,-174.1,-911.6,101,0,203,25.1,333.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8757,-559.8,-701.7,101,5,322,2.9,50.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8758,332.4,-394.7,101,4,26,19.6,283.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8759,-881.5,-773.8,101,40,114,24.1,189.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8760,-798.2,-10.0,101,42,92,26.5,101.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8761,774.3,110.7,101,30,335,24.1,100.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8762,-121.1,-238.2,101,40,193,25.9,320.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8763,174.0,-328.4,101,5,125,28.7,286.6,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8764,66.1,-374.2,101,32,67,26.4,138.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8765,122.8,-532.9,101,37,130,27.4,289.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8766,-27.0,280.1,101,29,196,25.7,95.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8767,-232.5,793.9,101,24,243,14.7,221.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8768,501.7,543.7,101,36,294,8.2,227.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8769,-449.8,-745.0,101,5,165,25.4,276.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8770,-127.3,-172.4,101,41,172,19.2,352.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8771,-805.3,-577.3,101,42,143,2.6,223.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8772,704.1,148.2,101,14,241,15.1,9.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8773,357.3,569.8,101,19,82,5.8,31.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8774,-279.3,-881.0,101,26,349,29.7,326.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8775,491.7,572.4,101,4,234,12.4,157.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8776,-911.7,-282.7,101,3,29,8.7,265.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8777,44.8,675.8,101,40,111,25.8,293.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8778,441.2,17.5,101,2,269,30.9,73.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8779,508.0,154.5,101,5,232,25.5,37.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8780,525.0,685.1,101,7,43,19.9,78.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8781,323.1,865.2,101,20,287,22.2,104.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8782,-246.0,239.0,101,20,173,12.7,140.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8783,239.6,-312.9,101,29,158,6.2,191.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8784,193.4,472.7,101,34,150,17.6,112.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8785,-816.3,-672.2,101,19,51,22.8,61.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8786,-515.9,-934.1,101,29,264,3.3,41.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8787,943.5,-830.1,101,6,103,5.2,248.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8788,-550.9,-29.9,101,34,219,5.9,207.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8789,-334.1,-743.1,101,16,125,12.9,90.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8790,-555.4,-392.7,101,15,344,7.0,309.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8791,942.1,147.8,101,6,306,0.3,76.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8792,252.1,-819.0,101,43,352,12.6,168.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8793,212.5,357.6,101,41,91,8.3,283.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8794,531.5,461.2,101,36,70,11.6,247.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8795,-243.7,-837.8,101,36,262,23.4,356.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8796,-480.1,950.3,101,18,141,5.3,184.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8797,298.3,-489.6,101,0,322,19.8,257.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8798,-163.2,-16.8,101,18,223,20.9,235.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8799,103.1,-880.3,101,24,297,10.9,293.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8800,62.9,-25.6,101,25,131,27.8,270.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8801,811.4,11.5,101,0,88,18.1,174.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8802,-758.2,-287.3,101,33,153,19.7,21.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8803,911.9,-624.4,101,11,332,26.6,318.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8804,-504.7,-38.0,101,30,204,20.9,250.8,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8805,-180.4,609.7,101,17,100,7.4,237.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8806,204.9,879.9,101,5,34,25.0,276.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8807,349.5,-508.1,101,21,26,7.5,158.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8808,-242.6,-173.8,101,16,227,30.5,268.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8809,-490.3,666.5,101,18,148,28.8,346.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8810,132.6,31.6,101,4,44,9.1,149.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8811,23.7,177.7,101,28,0,6.8,202.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8812,-258.9,-591.6,101,30,143,10.3,244.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8813,112.9,135.3,101,22,159,0.6,311.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8814,-381.4,82.2,101,12,264,10.8,230.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8815,1.0,-254.8,101,23,139,4.5,76.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8816,822.7,801.5,101,33,133,14.8,122.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8817,208.2,-160.8,101,2,331,18.8,267.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8818,-879.4,818.1,101,45,76,30.7,343.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8819,213.3,176.3,101,26,344,10.5,4.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8820,-835.2,-385.6,101,42,207,5.1,328.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8821,-829.4,308.8,101,29,314,28.8,130.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8822,659.9,314.6,101,6,331,0.5,181.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8823,-550.3,-685.6,101,2,128,27.8,294.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8824,448.4,-582.8,101,10,129,13.8,322.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8825,-647.0,69.8,101,20,336,7.4,308.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8826,415.8,-226.5,101,20,97,29.6,211.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8827,382.8,-446.1,101,19,233,7.5,274.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8828,369.0,525.9,101,37,313,16.2,104.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8829,660.2,-100.6,101,41,267,20.5,298.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8830,544.8,-123.0,101,23,248,28.0,345.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8831,218.6,793.6,101,14,224,2.6,102.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8832,480.8,166.1,101,44,316,16.4,103.1,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8833,922.8,-532.7,101,39,166,0.6,139.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8834,755.8,497.8,101,34,46,4.1,315.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8835,-936.4,-885.8,101,44,150,27.7,198.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8836,-577.2,955.4,101,0,172,6.3,88.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8837,617.0,891.6,101,25,185,23.0,191.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8838,-710.2,456.7,101,24,43,3.5,28.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8839,-602.8,221.5,101,3,236,24.0,172.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8840,-362.9,-529.1,101,20,14,21.9,325.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8841,-822.8,620.4,101,40,69,8.1,205.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8842,950.5,847.7,101,1,56,10.4,101.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8843,-696.8,-893.7,101,20,207,12.4,26.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8844,690.2,-535.1,101,33,36,17.3,172.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8845,-511.3,-654.8,101,18,39,23.5,245.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8846,745.1,218.5,101,36,206,9.2,358.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8847,879.2,199.8,101,31,316,0.5,159.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8848,-336.5,861.7,101,31,212,13.3,42.4,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8849,-719.6,-709.3,101,5,327,17.8,117.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8850,-673.1,-143.7,101,10,12,5.6,353.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8851,-596.7,-93.9,101,19,171,22.7,348.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8852,-390.9,221.1,101,27,51,15.8,19.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8853,-28.3,382.1,101,20,312,13.3,213.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8854,587.2,331.8,101,2,10,13.4,248.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8855,-575.2,350.0,101,15,267,7.3,108.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8856,745.4,490.6,101,38,7,24.6,26.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8857,-721.2,842.4,101,16,353,26.3,106.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
8858,-292.4,311.9,101,40,85,6.4,285.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8859,-84.9,147.5,101,2,62,12.8,55.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8860,-911.9,155.3,101,26,352,22.7,117.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8861,711.0,-502.2,101,11,331,17.2,298.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8862,330.2,-679.8,101,8,347,29.2,53.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8863,561.0,-440.8,101,31,208,11.0,224.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8864,-543.7,183.9,101,44,8,22.9,223.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
8865,-203.5,-313.3,101,21,347,9.8,92.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8866,-459.6,593.8,101,14,318,14.0,354.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8867,154.0,-18.7,101,16,317,26.5,277.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8868,-485.2,-895.1,101,26,63,22.3,277.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8869,-287.4,-690.5,101,28,216,11.7,84.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8870,-453.5,584.0,101,17,336,6.0,228.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8871,544.5,120.1,101,10,320,20.7,169.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8872,-106.6,-203.0,101,23,282,30.8,292.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8873,-768.7,-475.0,101,7,150,1.2,280.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8874,846.8,-642.5,101,16,249,27.8,28.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8875,-160.7,-800.8,101,36,129,4.9,15.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8876,286.0,-761.6,101,20,23,9.8,193.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8877,637.5,-724.1,101,11,110,9.1,353.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8878,244.2,527.8,101,23,198,9.4,235.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8879,551.3,-757.5,101,23,290,27.1,43.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8880,632.9,-260.1,101,16,174,11.4,198.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
8881,319.5,-100.8,101,15,139,15.4,111.4,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8882,889.5,370.4,101,14,71,22.6,70.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8883,-901.7,-579.8,101,24,185,20.6,315.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8884,-467.7,53.5,101,14,17,3.4,165.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8885,-271.2,429.6,101,2,205,20.6,306.1,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8886,-502.3,-672.0,101,0,102,2.2,205.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8887,532.3,-865.7,101,15,70,13.8,207.4,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8888,-823.5,-811.6,101,28,173,24.5,253.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8889,-314.2,-225.6,101,45,308,14.3,92.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8890,226.6,893.7,101,4,99,6.5,179.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8891,163.5,83.3,101,29,327,26.4,266.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8892,290.6,492.8,101,36,120,17.9,138.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8893,-530.1,227.5,101,21,254,30.8,170.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8894,-57.6,272.8,101,36,18,16.8,26.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8895,-316.6,115.2,101,16,335,22.8,2.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
8896,315.5,906.5,101,16,339,21.1,327.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8897,-863.9,549.0,101,38,73,18.9,118.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
8898,301.6,-535.1,101,44,51,22.0,216.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8899,664.9,910.2,101,24,348,0.9,102.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8900,431.3,-576.2,101,12,253,1.7,340.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
8901,844.6,-876.8,101,30,195,7.3,97.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8902,468.8,-598.6,101,26,42,19.7,265.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8903,-921.0,466.1,101,5,138,9.7,325.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8904,454.4,-101.8,101,3,77,10.9,286.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
8905,360.9,-139.7,101,35,318,18.4,353.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
8906,-182.2,-124.0,101,32,57,23.6,133.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8907,-481.0,-425.1,101,41,260,1.9,200.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
8908,-903.6,239.9,101,11,107,20.3,24.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8909,-518.4,264.1,101,15,5,8.0,195.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8910,40.8,901.6,101,2,173,3.6,317.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8911,422.3,-424.3,101,41,253,1.9,135.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
8912,898.7,-81.3,101,26,147,30.1,315.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
8913,-480.3,-165.9,101,5,177,8.9,176.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
8914,899.0,-914.1,101,7,46,2.4,244.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
8915,542.9,926.5,101,34,327,13.5,116.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
8916,802.1,788.9,101,2,36,17.6,75.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
8917,-439.8,-945.0,101,20,249,8.3,280.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
8918,884.8,-945.5,101,37,292,22.1,142.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
